id_gol,id_partido,anio,id_seleccion,equipo,id_jugador,jugador,minuto,es_penal,es_autogol
1772,1029,2002,72,Sudáfrica,8268,Teboho Mokoena,63,NO,NO
1773,1029,2002,72,Sudáfrica,8245,Quinton Fortune,90,SI,NO
1774,1030,2002,34,España,5036,Raul,44,NO,NO
1775,1030,2002,34,España,5086,Juan Carlos Valeron,74,NO,NO
1776,1030,2002,34,España,4945,Fernando Hierro,87,SI,NO
1777,1030,2002,33,Eslovenia,3780,Sebastijan Cimirotic,82,NO,NO
1778,1031,2002,34,España,4998,Fernando Morientes,53,NO,NO
1779,1031,2002,34,España,4998,Fernando Morientes,69,NO,NO
1780,1031,2002,34,España,4945,Fernando Hierro,83,SI,NO
1781,1031,2002,62,Paraguay,5028,Carles Puyol,10,NO,SI
1782,1032,2002,72,Sudáfrica,8277,Siyabonga Nomvethe,4,NO,NO
1783,1033,2002,72,Sudáfrica,8261,Benni Mccarthy,31,NO,NO
1784,1033,2002,72,Sudáfrica,8284,Lucas Radebe,53,NO,NO
1785,1033,2002,34,España,5036,Raul,4,NO,NO
1786,1033,2002,34,España,4988,Gaizka Mendieta,45,NO,NO
1787,1033,2002,34,España,5036,Raul,56,NO,NO
1788,1034,2002,33,Eslovenia,3773,Milenko Acimovic,45,NO,NO
1789,1034,2002,62,Paraguay,4351,Nelson Cuevas,65,NO,NO
1790,1034,2002,62,Paraguay,7674,Jorge Campos,73,NO,NO
1791,1034,2002,62,Paraguay,4351,Nelson Cuevas,84,NO,NO
1792,1035,2002,11,Brasil,1795,Ronaldo,50,NO,NO
1793,1035,2002,11,Brasil,1781,Rivaldo,87,SI,NO
1794,1035,2002,77,Turquía,5485,Hasan Sas,45,NO,NO
1795,1036,2002,22,Costa Rica,2001,Ronald Gomez,61,NO,NO
1796,1036,2002,22,Costa Rica,2063,Mauricio Wright,65,NO,NO
1797,1037,2002,11,Brasil,1784,Roberto Carlos,15,NO,NO
1798,1037,2002,11,Brasil,1781,Rivaldo,32,NO,NO
1799,1037,2002,11,Brasil,1794,Ronaldinho,45,SI,NO
1800,1037,2002,11,Brasil,1795,Ronaldo,55,NO,NO
1801,1038,2002,22,Costa Rica,2035,Winston Parks,86,NO,NO
1802,1038,2002,77,Turquía,5453,Emre Belozoglu,56,NO,NO
1803,1039,2002,22,Costa Rica,2060,Paulo Wanchope,39,NO,NO
1804,1039,2002,22,Costa Rica,2001,Ronald Gomez,56,NO,NO
1805,1039,2002,11,Brasil,1795,Ronaldo,10,NO,NO
1806,1039,2002,11,Brasil,1795,Ronaldo,13,NO,NO
1807,1039,2002,11,Brasil,1612,Edmilson,38,NO,NO
1808,1039,2002,11,Brasil,1781,Rivaldo,62,NO,NO
1809,1039,2002,11,Brasil,1680,Junior,64,NO,NO
1810,1040,2002,77,Turquía,5485,Hasan Sas,6,NO,NO
1811,1040,2002,77,Turquía,5471,Bulent Korkmaz,9,NO,NO
1812,1040,2002,77,Turquía,5460,Umit Davala,85,NO,NO
1813,1041,2002,21,Corea del Sur,6978,Sun Hong Hwang,26,NO,NO
1814,1041,2002,21,Corea del Sur,7095,Sang Chul Yoo,53,NO,NO
1815,1042,2002,35,Estados Unidos,2856,John O'Brien,4,NO,NO
1816,1042,2002,35,Estados Unidos,3252,Jorge Costa,29,NO,SI
1817,1042,2002,35,Estados Unidos,2843,Brian Mcbride,36,NO,NO
1818,1042,2002,65,Portugal,3202,Beto,39,NO,NO
1819,1042,2002,65,Portugal,2739,Jeff Agoos,71,NO,SI
1820,1043,2002,21,Corea del Sur,6925,Jung Hwan Ahn,78,NO,NO
1821,1043,2002,35,Estados Unidos,2842,Clint Mathis,24,NO,NO
1822,1044,2002,65,Portugal,3285,Pauleta,14,NO,NO
1823,1044,2002,65,Portugal,3285,Pauleta,65,NO,NO
1824,1044,2002,65,Portugal,3285,Pauleta,77,NO,NO
1825,1044,2002,65,Portugal,3309,Rui Costa,88,NO,NO
1826,1045,2002,21,Corea del Sur,7075,Ji Sung Park,70,NO,NO
1827,1046,2002,64,Polonia,3134,Emmanuel Olisadebe,3,NO,NO
1828,1046,2002,64,Polonia,3101,Pawel Kryszalowicz,5,NO,NO
1829,1046,2002,64,Polonia,3182,Marcin Zewlakow,66,NO,NO
1830,1046,2002,35,Estados Unidos,2789,Landon Donovan,83,NO,NO
1831,1047,2002,46,Irlanda,7456,Matt Holland,52,NO,NO
1832,1047,2002,14,Camerún,932,Patrick Mboma,39,NO,NO
1833,1048,2002,1,Alemania,6176,Miroslav Klose,20,NO,NO
1834,1048,2002,1,Alemania,6176,Miroslav Klose,25,NO,NO
1835,1048,2002,1,Alemania,6047,Michael Ballack,40,NO,NO
1836,1048,2002,1,Alemania,6156,Carsten Jancker,45,NO,NO
1837,1048,2002,1,Alemania,6176,Miroslav Klose,70,NO,NO
1838,1048,2002,1,Alemania,6201,Thomas Linke,73,NO,NO
1839,1048,2002,1,Alemania,6058,Oliver Bierhoff,84,NO,NO
1840,1048,2002,1,Alemania,6273,Bernd Schneider,90,NO,NO
1841,1049,2002,1,Alemania,6176,Miroslav Klose,19,NO,NO
1842,1049,2002,46,Irlanda,7460,Robbie Keane,90,NO,NO
1843,1050,2002,14,Camerún,894,Samuel Eto'o,66,NO,NO
1844,1051,2002,1,Alemania,6061,Marco Bode,50,NO,NO
1845,1051,2002,1,Alemania,6176,Miroslav Klose,79,NO,NO
1846,1052,2002,46,Irlanda,7460,Robbie Keane,7,NO,NO
1847,1052,2002,46,Irlanda,7444,Gary Breen,61,NO,NO
1848,1052,2002,46,Irlanda,7451,Damien Duff,87,NO,NO
1849,1053,2002,44,Inglaterra,1235,Sol Campbell,24,NO,NO
1850,1053,2002,73,Suecia,3332,Niclas Alexandersson,59,NO,NO
1851,1054,2002,6,Argentina,5181,Gabriel Batistuta,63,NO,NO
1852,1055,2002,73,Suecia,3440,Henrik Larsson,35,NO,NO
1853,1055,2002,73,Suecia,3440,Henrik Larsson,63,SI,NO
1854,1055,2002,57,Nigeria,4448,Julius Aghahowa,27,NO,NO
1855,1056,2002,44,Inglaterra,1215,David Beckham,44,SI,NO
1856,1057,2002,73,Suecia,3516,Anders Svensson,59,NO,NO
1857,1057,2002,6,Argentina,5225,Hernan Crespo,88,NO,NO
1858,1059,2002,56,México,7660,Cuauhtemoc Blanco,60,SI,NO
1859,1060,2002,51,Italia,5787,Christian Vieri,7,NO,NO
1860,1060,2002,51,Italia,5787,Christian Vieri,27,NO,NO
1861,1061,2002,51,Italia,5787,Christian Vieri,55,NO,NO
1862,1061,2002,24,Croacia,1126,Ivica Olic,73,NO,NO
1863,1061,2002,24,Croacia,1138,Milan Rapaic,76,NO,NO
1864,1062,2002,56,México,7663,Jared Borgetti,28,NO,NO
1865,1062,2002,56,México,7878,Gerardo Torrado,57,NO,NO
1866,1062,2002,27,Ecuador,24,Agustin Delgado,5,NO,NO
1867,1063,2002,56,México,7663,Jared Borgetti,34,NO,NO
1868,1063,2002,51,Italia,5609,Alessandro Del Piero,85,NO,NO
1869,1064,2002,27,Ecuador,47,Edison Mendez,48,NO,NO
1870,1065,2002,53,Japón,169,Takayuki Suzuki,59,NO,NO
1871,1065,2002,53,Japón,97,Junichi Inamoto,67,NO,NO
1872,1065,2002,13,Bélgica,6757,Marc Wilmots,57,NO,NO
1873,1065,2002,13,Bélgica,6716,Peter Van Der Heyden,75,NO,NO
1874,1066,2002,69,Rusia,411,Egor Titov,59,NO,NO
1875,1066,2002,69,Rusia,315,Valeri Karpin,64,SI,NO
1876,1067,2002,53,Japón,97,Junichi Inamoto,51,NO,NO
1877,1068,2002,78,Túnez,7175,Raouf Bouzaiene,17,NO,NO
1878,1068,2002,13,Bélgica,6757,Marc Wilmots,13,NO,NO
1879,1069,2002,53,Japón,131,Hiroaki Morishima,48,NO,NO
1880,1069,2002,53,Japón,140,Hidetoshi Nakata,75,NO,NO
1881,1070,2002,13,Bélgica,6754,Johan Walem,7,NO,NO
1882,1070,2002,13,Bélgica,6697,Wesley Sonck,78,NO,NO
1883,1070,2002,13,Bélgica,6757,Marc Wilmots,82,NO,NO
1884,1070,2002,69,Rusia,260,Vladimir Beschastnykh,52,NO,NO
1885,1070,2002,69,Rusia,408,Dmitri Sychev,88,NO,NO
1886,1119,2002,1,Alemania,6232,Oliver Neuville,88,NO,NO
1887,1120,2002,44,Inglaterra,1270,Rio Ferdinand,5,NO,NO
1888,1120,2002,44,Inglaterra,1358,Michael Owen,22,NO,NO
1889,1120,2002,44,Inglaterra,1292,Emile Heskey,44,NO,NO
1890,1121,2002,73,Suecia,3440,Henrik Larsson,11,NO,NO
1891,1121,2002,70,Senegal,1013,Henri Camara,37,NO,NO
1892,1121,2002,70,Senegal,1013,Henri Camara,14,NO,NO
1893,1122,2002,34,España,4998,Fernando Morientes,8,NO,NO
1894,1122,2002,46,Irlanda,7460,Robbie Keane,90,SI,NO
1895,1123,2002,35,Estados Unidos,2843,Brian Mcbride,8,NO,NO
1896,1123,2002,35,Estados Unidos,2789,Landon Donovan,65,NO,NO
1897,1124,2002,11,Brasil,1781,Rivaldo,67,NO,NO
1898,1124,2002,11,Brasil,1795,Ronaldo,87,NO,NO
1899,1125,2002,77,Turquía,5460,Umit Davala,12,NO,NO
1900,1126,2002,21,Corea del Sur,7084,Ki Hyeon Seol,88,NO,NO
1901,1126,2002,21,Corea del Sur,6925,Jung Hwan Ahn,117,NO,NO
1902,1126,2002,51,Italia,5787,Christian Vieri,18,NO,NO
1903,1127,2002,44,Inglaterra,1358,Michael Owen,23,NO,NO
1904,1127,2002,11,Brasil,1781,Rivaldo,45,NO,NO
1905,1127,2002,11,Brasil,1794,Ronaldinho,50,NO,NO
1906,1128,2002,1,Alemania,6047,Michael Ballack,39,NO,NO
1907,1130,2002,77,Turquía,5473,Ilhan Mansiz,4,NO,NO
1908,1131,2002,1,Alemania,6047,Michael Ballack,75,NO,NO
1909,1132,2002,11,Brasil,1795,Ronaldo,49,NO,NO
1910,1133,2002,21,Corea del Sur,7039,Eul Yong Lee,9,NO,NO
1911,1133,2002,21,Corea del Sur,7089,Chong Gug Song,90,NO,NO
1912,1133,2002,77,Turquía,5488,Hakan Sukur,1,NO,NO
1913,1133,2002,77,Turquía,5473,Ilhan Mansiz,13,NO,NO
1914,1133,2002,77,Turquía,5473,Ilhan Mansiz,32,NO,NO
1915,1134,2002,11,Brasil,1795,Ronaldo,67,NO,NO
1916,1134,2002,11,Brasil,1795,Ronaldo,79,NO,NO
1917,1135,2006,1,Alemania,6196,Philipp Lahm,6,NO,NO
1918,1135,2006,1,Alemania,6176,Miroslav Klose,17,NO,NO
1919,1135,2006,1,Alemania,6176,Miroslav Klose,61,NO,NO
1920,1135,2006,1,Alemania,6100,Torsten Frings,87,NO,NO
1921,1135,2006,22,Costa Rica,2060,Paulo Wanchope,12,NO,NO
1922,1135,2006,22,Costa Rica,2060,Paulo Wanchope,73,NO,NO
1923,1136,2006,27,Ecuador,71,Carlos Tenorio,24,NO,NO
1924,1136,2006,27,Ecuador,24,Agustin Delgado,80,NO,NO
1925,1137,2006,1,Alemania,6232,Oliver Neuville,90,NO,NO
1926,1138,2006,27,Ecuador,71,Carlos Tenorio,8,NO,NO
1927,1138,2006,27,Ecuador,24,Agustin Delgado,54,NO,NO
1928,1138,2006,27,Ecuador,42,Ivan Kaviedes,90,NO,NO
1929,1139,2006,1,Alemania,6176,Miroslav Klose,4,NO,NO
1930,1139,2006,1,Alemania,6176,Miroslav Klose,44,NO,NO
1931,1139,2006,1,Alemania,6248,Lukas Podolski,57,NO,NO
1932,1140,2006,22,Costa Rica,2001,Ronald Gomez,25,NO,NO
1933,1140,2006,64,Polonia,3037,Bartosz Bosacki,33,NO,NO
1934,1140,2006,64,Polonia,3037,Bartosz Bosacki,66,NO,NO
1935,1141,2006,44,Inglaterra,4366,Carlos Gamarra,3,NO,SI
1936,1143,2006,44,Inglaterra,1255,Peter Crouch,83,NO,NO
1937,1143,2006,44,Inglaterra,1282,Steven Gerrard,90,NO,NO
1938,1144,2006,73,Suecia,3454,Fredrik Ljungberg,89,NO,NO
1939,1145,2006,73,Suecia,3333,Marcus Allback,51,NO,NO
1940,1145,2006,73,Suecia,3440,Henrik Larsson,90,NO,NO
1941,1145,2006,44,Inglaterra,1250,Joe Cole,34,NO,NO
1942,1145,2006,44,Inglaterra,1282,Steven Gerrard,85,NO,NO
1943,1146,2006,62,Paraguay,617,Brent Sancho,25,NO,SI
1944,1146,2006,62,Paraguay,4351,Nelson Cuevas,86,NO,NO
1945,1147,2006,6,Argentina,5225,Hernan Crespo,24,NO,NO
1946,1147,2006,6,Argentina,5401,Javier Saviola,38,NO,NO
1947,1147,2006,23,Costa de Marfil,6775,Didier Drogba,82,NO,NO
1948,1148,2006,60,Paises Bajos,6471,Arjen Robben,18,NO,NO
1949,1149,2006,6,Argentina,5381,Maxi Rodriguez,6,NO,NO
1950,1149,2006,6,Argentina,5205,Esteban Cambiasso,31,NO,NO
1951,1149,2006,6,Argentina,5381,Maxi Rodriguez,41,NO,NO
1952,1149,2006,6,Argentina,5225,Hernan Crespo,78,NO,NO
1953,1149,2006,6,Argentina,5422,Carlos Tevez,84,NO,NO
1954,1149,2006,6,Argentina,5318,Lionel Messi,88,NO,NO
1955,1150,2006,60,Paises Bajos,6518,Robin Van Persie,23,NO,NO
1956,1150,2006,60,Paises Bajos,6517,Ruud Van Nistelrooij,27,NO,NO
1957,1150,2006,23,Costa de Marfil,6788,Bakary Kone,38,NO,NO
1958,1152,2006,23,Costa de Marfil,6770,Aruna Dindane,37,SI,NO
1959,1152,2006,23,Costa de Marfil,6770,Aruna Dindane,67,NO,NO
1960,1152,2006,23,Costa de Marfil,6784,Bonaventure Kalou,86,SI,NO
1961,1152,2006,,Serbia y Montenegro,3769,Nikola Zigic,10,NO,NO
1962,1152,2006,,Serbia y Montenegro,3592,Sasa Ilic,20,NO,NO
1963,1153,2006,56,México,7666,Omar Bravo,28,NO,NO
1964,1153,2006,56,México,7666,Omar Bravo,76,NO,NO
1965,1153,2006,56,México,7898,Zinha,79,NO,NO
1966,1153,2006,48,Irán,4111,Yahya Golmohammadi,36,NO,NO
1967,1154,2006,65,Portugal,3285,Pauleta,4,NO,NO
1968,1156,2006,65,Portugal,3221,Deco,63,NO,NO
1969,1156,2006,65,Portugal,3307,Cristiano Ronaldo,80,SI,NO
1970,1157,2006,65,Portugal,3262,Maniche,6,NO,NO
1971,1157,2006,65,Portugal,3317,Simao,24,SI,NO
1972,1157,2006,56,México,7720,Jose Fonseca,29,NO,NO
1973,1158,2006,48,Irán,4087,Sohrab Bakhtiarizadeh,75,NO,NO
1974,1158,2006,3,Angola,7927,Flavio,60,NO,NO
1975,1159,2006,51,Italia,5733,Andrea Pirlo,40,NO,NO
1976,1159,2006,51,Italia,5656,Vincenzo Iaquinta,83,NO,NO
1977,1160,2006,67,República Checa,501,Jan Koller,5,NO,NO
1978,1160,2006,67,República Checa,564,Tomas Rosicky,36,NO,NO
1979,1160,2006,67,República Checa,564,Tomas Rosicky,76,NO,NO
1980,1161,2006,51,Italia,5647,Alberto Gilardino,22,NO,NO
1981,1161,2006,35,Estados Unidos,5792,Cristian Zaccardo,27,NO,SI
1982,1162,2006,38,Ghana,1474,Asamoah Gyan,2,NO,NO
1983,1162,2006,38,Ghana,1488,Sulley Muntari,82,NO,NO
1984,1163,2006,51,Italia,5686,Marco Materazzi,26,NO,NO
1985,1163,2006,51,Italia,5659,Filippo Inzaghi,87,NO,NO
1986,1164,2006,38,Ghana,1472,Haminu Draman,22,NO,NO
1987,1164,2006,38,Ghana,1458,Stephen Appiah,45,SI,NO
1988,1164,2006,35,Estados Unidos,2783,Clint Dempsey,43,NO,NO
1989,1165,2006,7,Australia,7294,Tim Cahill,84,NO,NO
1990,1165,2006,7,Australia,7294,Tim Cahill,89,NO,NO
1991,1165,2006,7,Australia,7283,John Aloisi,90,NO,NO
1992,1165,2006,53,Japón,138,Shunsuke Nakamura,26,NO,NO
1993,1166,2006,11,Brasil,1684,Kaká,44,NO,NO
1994,1167,2006,11,Brasil,1522,Adriano,49,NO,NO
1995,1167,2006,11,Brasil,1634,Fred,90,NO,NO
1996,1169,2006,53,Japón,171,Keiji Tamada,34,NO,NO
1997,1169,2006,11,Brasil,1795,Ronaldo,45,NO,NO
1998,1169,2006,11,Brasil,1679,Juninho Pernambucano,53,NO,NO
1999,1169,2006,11,Brasil,1642,Gilberto Melo,59,NO,NO
2000,1169,2006,11,Brasil,1795,Ronaldo,81,NO,NO
2001,1170,2006,24,Croacia,1148,Darijo Srna,2,NO,NO
2002,1170,2006,24,Croacia,1107,Niko Kovac,56,NO,NO
2003,1170,2006,7,Australia,7346,Craig Moore,38,SI,NO
2004,1170,2006,7,Australia,7327,Harry Kewell,79,NO,NO
2005,1172,2006,21,Corea del Sur,7036,Chun Soo Lee,54,NO,NO
2006,1172,2006,21,Corea del Sur,6925,Jung Hwan Ahn,72,NO,NO
2007,1172,2006,75,Togo,6915,Mohamed Kader,31,NO,NO
2008,1173,2006,36,Francia,3937,Thierry Henry,9,NO,NO
2009,1173,2006,21,Corea del Sur,7075,Ji Sung Park,81,NO,NO
2010,1174,2006,74,Suiza,8093,Alexander Frei,16,NO,NO
2011,1174,2006,74,Suiza,8047,Tranquillo Barnetta,88,NO,NO
2012,1175,2006,36,Francia,4068,Patrick Vieira,55,NO,NO
2013,1175,2006,36,Francia,3937,Thierry Henry,61,NO,NO
2014,1176,2006,74,Suiza,8188,Philippe Senderos,23,NO,NO
2015,1176,2006,74,Suiza,8093,Alexander Frei,77,NO,NO
2016,1177,2006,34,España,4857,Xabi Alonso,13,NO,NO
2017,1177,2006,34,España,5091,David Villa,17,NO,NO
2018,1177,2006,34,España,5091,David Villa,48,SI,NO
2019,1177,2006,34,España,5076,Fernando Torres,81,NO,NO
2020,1178,2006,78,Túnez,7208,Zied Jaziri,23,NO,NO
2021,1178,2006,78,Túnez,7205,Radhi Jaidi,90,NO,NO
2022,1178,2006,4,Arabia Saudita,4771,Yasser Al Kahtani,57,NO,NO
2023,1178,2006,4,Arabia Saudita,4768,Sami Al Jaber,84,NO,NO
2024,1179,2006,34,España,5036,Raul,71,NO,NO
2025,1179,2006,34,España,5076,Fernando Torres,76,NO,NO
2026,1179,2006,34,España,5076,Fernando Torres,90,SI,NO
2027,1179,2006,78,Túnez,7237,Jaouhar Mnari,8,NO,NO
2028,1180,2006,79,Ucrania,7114,Andriy Rusol,4,NO,NO
2029,1180,2006,79,Ucrania,7112,Serhiy Rebrov,36,NO,NO
2030,1180,2006,79,Ucrania,7116,Andriy Shevchenko,46,NO,NO
2031,1180,2006,79,Ucrania,7107,Maksym Kalinichenko,84,NO,NO
2032,1181,2006,34,España,4957,Juanito,36,NO,NO
2033,1182,2006,79,Ucrania,7116,Andriy Shevchenko,70,SI,NO
2034,1231,2006,1,Alemania,6248,Lukas Podolski,4,NO,NO
2035,1231,2006,1,Alemania,6248,Lukas Podolski,12,NO,NO
2036,1232,2006,6,Argentina,5225,Hernan Crespo,10,NO,NO
2037,1232,2006,6,Argentina,5381,Maxi Rodriguez,98,NO,NO
2038,1232,2006,56,México,7777,Rafael Marquez,6,NO,NO
2039,1233,2006,44,Inglaterra,1215,David Beckham,60,NO,NO
2040,1234,2006,65,Portugal,3262,Maniche,23,NO,NO
2041,1235,2006,51,Italia,5779,Francesco Totti,90,SI,NO
2042,1237,2006,11,Brasil,1795,Ronaldo,5,NO,NO
2043,1237,2006,11,Brasil,1522,Adriano,45,NO,NO
2044,1237,2006,11,Brasil,1838,Ze Roberto,84,NO,NO
2045,1238,2006,34,España,5091,David Villa,28,SI,NO
2046,1238,2006,36,Francia,4021,Franck Ribery,41,NO,NO
2047,1238,2006,36,Francia,4068,Patrick Vieira,83,NO,NO
2048,1238,2006,36,Francia,4075,Zinedine Zidane,90,NO,NO
2049,1239,2006,1,Alemania,6176,Miroslav Klose,80,NO,NO
2050,1239,2006,6,Argentina,5169,Roberto Ayala,49,NO,NO
2051,1240,2006,51,Italia,5794,Gianluca Zambrotta,6,NO,NO
2052,1240,2006,51,Italia,5777,Luca Toni,59,NO,NO
2053,1240,2006,51,Italia,5777,Luca Toni,69,NO,NO
2054,1242,2006,36,Francia,3937,Thierry Henry,57,NO,NO
2055,1243,2006,51,Italia,5652,Fabio Grosso,119,NO,NO
2056,1243,2006,51,Italia,5609,Alessandro Del Piero,121,NO,NO
2057,1244,2006,36,Francia,4075,Zinedine Zidane,33,SI,NO
2058,1245,2006,1,Alemania,6280,Bastian Schweinsteiger,56,NO,NO
2059,1245,2006,1,Alemania,3297,Petit,60,NO,SI
2060,1245,2006,1,Alemania,6280,Bastian Schweinsteiger,78,NO,NO
2061,1245,2006,65,Portugal,3279,Nuno Gomes,88,NO,NO
2062,1246,2006,51,Italia,5686,Marco Materazzi,19,NO,NO
2063,1246,2006,36,Francia,4075,Zinedine Zidane,7,SI,NO
2064,1247,2010,72,Sudáfrica,8289,Siphiwe Tshabalala,55,NO,NO
2065,1247,2010,56,México,7777,Rafael Marquez,79,NO,NO
2066,1249,2010,80,Uruguay,5872,Diego Forlan,24,NO,NO
2067,1249,2010,80,Uruguay,5872,Diego Forlan,80,SI,NO
2068,1249,2010,80,Uruguay,5954,Alvaro Pereira,90,NO,NO
2069,1250,2010,56,México,7753,Javier Hernandez,64,NO,NO
2070,1250,2010,56,México,7660,Cuauhtemoc Blanco,79,SI,NO
2071,1251,2010,80,Uruguay,6010,Luis Suarez,43,NO,NO
2072,1252,2010,36,Francia,3983,Florent Malouda,70,NO,NO
2073,1252,2010,72,Sudáfrica,8252,Bongani Khumalo,20,NO,NO
2074,1252,2010,72,Sudáfrica,8274,Katlego Mphela,37,NO,NO
2075,1253,2010,6,Argentina,5279,Gabriel Heinze,6,NO,NO
2076,1254,2010,21,Corea del Sur,7044,Jung Soo Lee,7,NO,NO
2077,1254,2010,21,Corea del Sur,7075,Ji Sung Park,52,NO,NO
2078,1255,2010,39,Grecia,2617,Dimitrios Salpingidis,44,NO,NO
2079,1255,2010,39,Grecia,2625,Vasileios Torosidis,71,NO,NO
2080,1255,2010,57,Nigeria,4536,Kalu Uche,16,NO,NO
2081,1256,2010,6,Argentina,7072,Chu Young Park,17,NO,SI
2082,1256,2010,6,Argentina,5282,Gonzalo Higuain,33,NO,NO
2083,1256,2010,6,Argentina,5282,Gonzalo Higuain,76,NO,NO
2084,1256,2010,6,Argentina,5282,Gonzalo Higuain,80,NO,NO
2085,1256,2010,21,Corea del Sur,7037,Chung-yong Lee,45,NO,NO
2086,1257,2010,57,Nigeria,4536,Kalu Uche,12,NO,NO
2087,1257,2010,57,Nigeria,4450,Yakubu Aiyegbeni,69,SI,NO
2088,1257,2010,21,Corea del Sur,7044,Jung Soo Lee,38,NO,NO
2089,1257,2010,21,Corea del Sur,7072,Chu Young Park,49,NO,NO
2090,1258,2010,6,Argentina,5236,Martin Demichelis,77,NO,NO
2091,1258,2010,6,Argentina,5346,Martin Palermo,89,NO,NO
2092,1259,2010,44,Inglaterra,1282,Steven Gerrard,4,NO,NO
2093,1259,2010,35,Estados Unidos,2783,Clint Dempsey,40,NO,NO
2094,1260,2010,33,Eslovenia,3795,Robert Koren,79,NO,NO
2095,1261,2010,33,Eslovenia,3774,Valter Birsa,13,NO,NO
2096,1261,2010,33,Eslovenia,3797,Zlatan Ljubijankic,42,NO,NO
2097,1261,2010,35,Estados Unidos,2789,Landon Donovan,48,NO,NO
2098,1261,2010,35,Estados Unidos,2759,Michael Bradley,82,NO,NO
2099,1263,2010,44,Inglaterra,1256,Jermain Defoe,23,NO,NO
2100,1264,2010,35,Estados Unidos,2789,Landon Donovan,90,NO,NO
2101,1265,2010,1,Alemania,6248,Lukas Podolski,8,NO,NO
2102,1265,2010,1,Alemania,6176,Miroslav Klose,26,NO,NO
2103,1265,2010,1,Alemania,6226,Thomas Müller,68,NO,NO
2104,1265,2010,1,Alemania,6075,Cacau,70,NO,NO
2105,1266,2010,38,Ghana,1474,Asamoah Gyan,85,SI,NO
2106,1267,2010,71,Serbia,3606,Milan Jovanovic,38,NO,NO
2107,1268,2010,38,Ghana,1474,Asamoah Gyan,25,SI,NO
2108,1268,2010,7,Australia,7317,Brett Holman,11,NO,NO
2109,1269,2010,1,Alemania,6240,Mesut Ozil,60,NO,NO
2110,1270,2010,7,Australia,7294,Tim Cahill,69,NO,NO
2111,1270,2010,7,Australia,7317,Brett Holman,73,NO,NO
2112,1270,2010,71,Serbia,3687,Marko Pantelic,84,NO,NO
2113,1271,2010,60,Paises Bajos,4184,Daniel Agger,46,NO,SI
2114,1271,2010,60,Paises Bajos,6437,Dirk Kuyt,85,NO,NO
2115,1272,2010,53,Japón,94,Keisuke Honda,39,NO,NO
2116,1273,2010,60,Paises Bajos,6481,Wesley Sneijder,53,NO,NO
2117,1274,2010,14,Camerún,894,Samuel Eto'o,10,NO,NO
2118,1274,2010,26,Dinamarca,4192,Nicklas Bendtner,33,NO,NO
2119,1274,2010,26,Dinamarca,4273,Dennis Rommedahl,61,NO,NO
2120,1275,2010,26,Dinamarca,4288,Jon Dahl Tomasson,81,NO,NO
2121,1275,2010,53,Japón,94,Keisuke Honda,17,NO,NO
2122,1275,2010,53,Japón,86,Yasuhito Endo,30,NO,NO
2123,1275,2010,53,Japón,152,Shinji Okazaki,87,NO,NO
2124,1276,2010,14,Camerún,894,Samuel Eto'o,65,SI,NO
2125,1276,2010,60,Paises Bajos,6518,Robin Van Persie,36,NO,NO
2126,1276,2010,60,Paises Bajos,6418,Klaas Jan Huntelaar,83,NO,NO
2127,1277,2010,51,Italia,5605,Daniele De Rossi,63,NO,NO
2128,1277,2010,62,Paraguay,4302,Antolin Alcaraz,39,NO,NO
2129,1278,2010,59,Nueva Zelanda,5133,Winston Reid,90,NO,NO
2130,1278,2010,32,Eslovaquia,814,Robert Vittek,50,NO,NO
2131,1279,2010,62,Paraguay,4435,Enrique Vera,27,NO,NO
2132,1279,2010,62,Paraguay,4411,Cristian Riveros,86,NO,NO
2133,1280,2010,51,Italia,5656,Vincenzo Iaquinta,29,SI,NO
2134,1280,2010,59,Nueva Zelanda,5137,Shane Smeltz,7,NO,NO
2135,1281,2010,32,Eslovaquia,814,Robert Vittek,25,NO,NO
2136,1281,2010,32,Eslovaquia,814,Robert Vittek,73,NO,NO
2137,1281,2010,32,Eslovaquia,800,Kamil Kopunek,89,NO,NO
2138,1281,2010,51,Italia,5616,Antonio Di Natale,81,NO,NO
2139,1281,2010,51,Italia,5741,Fabio Quagliarella,90,NO,NO
2140,1284,2010,11,Brasil,1703,Maicon,55,NO,NO
2141,1284,2010,11,Brasil,1616,Elano,72,NO,NO
2142,1284,2010,20,Corea del Norte,7975,Yun Nam Ji,89,NO,NO
2143,1285,2010,11,Brasil,1694,Luis Fabiano,25,NO,NO
2144,1285,2010,11,Brasil,1694,Luis Fabiano,50,NO,NO
2145,1285,2010,11,Brasil,1616,Elano,62,NO,NO
2146,1285,2010,23,Costa de Marfil,6775,Didier Drogba,79,NO,NO
2147,1286,2010,65,Portugal,3267,Raul Meireles,29,NO,NO
2148,1286,2010,65,Portugal,3317,Simao,53,NO,NO
2149,1286,2010,65,Portugal,3193,Hugo Almeida,56,NO,NO
2150,1286,2010,65,Portugal,3321,Tiago,60,NO,NO
2151,1286,2010,65,Portugal,3259,Liedson,81,NO,NO
2152,1286,2010,65,Portugal,3307,Cristiano Ronaldo,87,NO,NO
2153,1286,2010,65,Portugal,3321,Tiago,89,NO,NO
2154,1288,2010,23,Costa de Marfil,6799,Yaya Toure,14,NO,NO
2155,1288,2010,23,Costa de Marfil,6793,Romaric,20,NO,NO
2156,1288,2010,23,Costa de Marfil,6785,Salomon Kalou,82,NO,NO
