id_tarjeta,anio,id_seleccion,seleccion,id_jugador,jugador,amarillas,rojas
485,1990,30,Emiratos Arabes,7955,Ibrahim Meer,1,0
486,1990,22,Costa Rica,2012,Claudio Jara,1,0
487,1990,34,España,4953,Manuel Jimenez,1,0
488,1990,31,Escocia,2351,Mo Johnston,1,0
489,1990,11,Brasil,1670,Jorginho,1,0
490,1990,86,Checoslovaquia,494,Miroslav Kadlec,1,0
491,1990,85,Yugoslavia,3616,Srecko Katanec,1,0
492,1990,88,URSS,320,Vagiz Khidiyatullin,1,0
493,1990,60,Paises Bajos,6427,Wim Kieft,1,0
494,1990,68,Rumania,1895,Michael Klein,1,0
495,1990,87,Alemania Occidental,6174,Juergen Klinsmann,1,0
496,1990,86,Checoslovaquia,499,Ivo Knoflicek,1,0
497,1990,86,Checoslovaquia,500,Jan Kocian,1,0
498,1990,21,Corea del Sur,7040,Heung Sil Lee,1,0
499,1990,8,Austria,4608,Klaus Lindenberger,1,0
500,1990,68,Rumania,1903,Ioan Lupescu,1,0
501,1990,68,Rumania,1905,Danut Lupu,1,0
502,1990,87,Alemania Occidental,6212,Lothar Matthaeus,1,0
503,1990,11,Brasil,1717,Mauro Galvao,1,0
504,1990,46,Irlanda,7472,Paul Mcgrath,1,0
505,1990,31,Escocia,2382,Murdo Mcleod,1,0
506,1990,44,Inglaterra,1339,Steve Mcmahon,1,0
507,1990,31,Escocia,2385,David Mcpherson,1,0
508,1990,35,Estados Unidos,2848,Tony Meola,1,0
509,1990,46,Irlanda,7474,Kevin Moran,1,0
510,1990,46,Irlanda,7475,Chris Morris,1,0
511,1990,35,Estados Unidos,2853,Bruce Murray,1,0
512,1990,73,Suecia,3470,Joakim Nilsson,1,0
513,1990,80,Uruguay,5946,Santiago Ostolaza,1,0
514,1990,85,Yugoslavia,3685,Darko Pancev,1,0
515,1990,44,Inglaterra,1362,Paul Parker,1,0
516,1990,44,Inglaterra,1364,Stuart Pearce,1,0
517,1990,19,Colombia,2703,Luis Carlos Perea,1,0
518,1990,8,Austria,4621,Anton Pfeffer,1,0
519,1990,80,Uruguay,5963,Jose Pintos,1,0
520,1990,88,URSS,377,Oleg Protasov,1,0
521,1990,28,Egipto,2109,Ahmed Ramzy,1,0
522,1990,8,Austria,4633,Andreas Reisinger,1,0
523,1990,11,Brasil,1778,Ricardo Rocha,1,0
524,1990,34,España,5047,Roberto,1,0
525,1990,6,Argentina,5390,Oscar Ruggeri,1,0
526,1990,73,Suecia,3504,Stefan Schwarz,1,0
527,1990,6,Argentina,5405,Roberto Sensini,1,0
528,1990,28,Egipto,2117,Ahmed Shoubeir,1,0
529,1990,6,Argentina,5409,Juan Simon,1,0
530,1990,86,Checoslovaquia,576,Tomas Skuhravy,1,0
531,1990,80,Uruguay,6006,Ruben Sosa,1,0
532,1990,85,Yugoslavia,3739,Dragan Stojkovic,1,0
533,1990,73,Suecia,3513,Glenn Stromberg,1,0
534,1990,73,Suecia,3525,Jonas Thern,1,0
535,1990,35,Estados Unidos,2891,Steve Trittschuh,1,0
536,1990,60,Paises Bajos,6495,Marco Van Basten,1,0
537,1990,34,España,5092,Francisco Villaroya,1,0
538,1990,85,Yugoslavia,3761,Zlatko Vujovic,1,0
539,1990,85,Yugoslavia,3765,Zoran Vulic,1,0
540,1990,35,Estados Unidos,2899,Michael Windischmann,1,0
541,1990,60,Paises Bajos,6540,Jan Wouters,1,0
542,1990,88,URSS,431,Andrei Zygmantovich,1,0
543,1994,35,Estados Unidos,2771,Fernando Clavijo,1,1
544,1994,56,México,7727,Luis Garcia,1,1
545,1994,73,Suecia,3504,Stefan Schwarz,1,1
546,1994,73,Suecia,3525,Jonas Thern,1,1
547,1994,9,Bolivia,4707,Luis Cristaldo,0,1
548,1994,9,Bolivia,4709,Marco Antonio Etcheverry,0,1
549,1994,69,Rusia,303,Sergei Gorlukovich,0,1
550,1994,12,Bulgaria,2966,Emil Kremenliev,0,1
551,1994,11,Brasil,1689,Leonardo,0,1
552,1994,34,España,5001,Miguel Angel Nadal,0,1
553,1994,51,Italia,5714,Gianluca Pagliuca,0,1
554,1994,14,Camerún,972,Rigobert Song,0,1
555,1994,12,Bulgaria,3004,Tsanko Tsvetanov,0,1
556,1994,68,Rumania,1955,Ion Vladoiu,0,1
557,1994,51,Italia,5798,Gianfranco Zola,0,1
558,1994,12,Bulgaria,3015,Zlatko Yankov,4,0
559,1994,51,Italia,5516,Demetrio Albertini,3,0
560,1994,34,España,4884,Jose Luis Caminero,3,0
561,1994,12,Bulgaria,2949,Trifon Ivanov,3,0
562,1994,60,Paises Bajos,6540,Jan Wouters,3,0
563,1994,34,España,4845,Abelardo,2,0
564,1994,4,Arabia Saudita,4775,Khaled Al Muwallid,2,0
565,1994,19,Colombia,2634,Leonel Alvarez,2,0
566,1994,4,Arabia Saudita,4818,Fuad Amin,2,0
567,1994,73,Suecia,3343,Kennet Andersson,2,0
568,1994,9,Bolivia,4696,Julio Baldivieso,2,0
569,1994,6,Argentina,5202,Fernando Caceres,2,0
570,1994,21,Corea del Sur,6952,Young Il Choi,2,0
571,1994,51,Italia,5597,Alessandro Costacurta,2,0
572,1994,73,Suecia,3371,Martin Dahlin,2,0
573,1994,56,México,7706,Joaquin Del Olmo,2,0
574,1994,1,Alemania,6087,Stefan Effenberg,2,0
575,1994,57,Nigeria,4475,Michael Emenalo,2,0
576,1994,34,España,4921,Albert Ferrer,2,0
577,1994,56,México,7729,Alberto Garcia Aspe,2,0
578,1994,58,Noruega,7406,Alf Haland,2,0
579,1994,35,Estados Unidos,2813,John Harkes,2,0
580,1994,1,Alemania,6129,Thomas Helmer,2,0
581,1994,46,Irlanda,7459,Denis Irwin,2,0
582,1994,69,Rusia,321,Dmitri Khlestov,2,0
583,1994,1,Alemania,6174,Juergen Klinsmann,2,0
584,1994,12,Bulgaria,2968,Iordan Letchkov,2,0
585,1994,73,Suecia,3453,Roger Ljung,2,0
586,1994,11,Brasil,1721,Mazinho,2,0
587,1994,39,Grecia,2609,Tassos Mitropoulos,2,0
588,1994,55,Marruecos,8387,Noureddine Naybet,2,0
589,1994,69,Rusia,366,Yuri Nikiforov,2,0
590,1994,57,Nigeria,4522,Sunday Oliseh,2,0
591,1994,46,Irlanda,7480,Terry Phelan,2,0
592,1994,68,Rumania,1926,Gheorghe Popescu,2,0
593,1994,68,Rumania,1933,Florin Raducioiu,2,0
594,1994,6,Argentina,5390,Oscar Ruggeri,2,0
595,1994,68,Rumania,1943,Tibor Selymes,2,0
596,1994,12,Bulgaria,3001,Hristo Stoichkov,2,0
597,1994,56,México,7874,Claudio Suarez,2,0
598,1994,74,Suiza,8205,Nestor Subiat,2,0
599,1994,19,Colombia,2725,Carlos Valderrama,2,0
600,1994,1,Alemania,6310,Martin Wagner,2,0
601,1994,4,Arabia Saudita,4747,Mohamed Abdeljawad,1,0
602,1994,57,Nigeria,4444,Mutiu Adepoju,1,0
603,1994,4,Arabia Saudita,4756,Mohammed Al Deayea,1,0
604,1994,4,Arabia Saudita,4757,Abdullah Al Dosari,1,0
605,1994,13,Bélgica,6543,Philippe Albert,1,0
606,1994,11,Brasil,1525,Aldair,1,0
607,1994,39,Grecia,2576,Alexis Alexoudis,1,0
608,1994,57,Nigeria,4457,Emmanuel Amunike,1,0
609,1994,51,Italia,5529,Luigi Apolloni,1,0
610,1994,55,Marruecos,8306,Rachid Azzouzi,1,0
611,1994,51,Italia,5532,Dino Baggio,1,0
612,1994,12,Bulgaria,2917,Krassimir Balakov,1,0
613,1994,6,Argentina,5181,Gabriel Batistuta,1,0
614,1994,68,Rumania,1855,Miodrag Belodedici,1,0
615,1994,60,Paises Bajos,6362,Dennis Bergkamp,1,0
616,1994,58,Noruega,7393,Stig Bjornebye,1,0
617,1994,12,Bulgaria,2919,Daniel Borimirov,1,0
618,1994,9,Bolivia,4698,Carlos Borja,1,0
619,1994,13,Bélgica,6554,Vital Borkelmans,1,0
620,1994,55,Marruecos,8324,Abdelmajid Bouyboud,1,0
621,1994,74,Suiza,8057,Georges Bregy,1,0
622,1994,1,Alemania,6066,Andreas Brehme,1,0
623,1994,73,Suecia,3366,Tomas Brolin,1,0
624,1994,11,Brasil,1567,Cafu,1,0
625,1994,35,Estados Unidos,2764,Paul Caligiuri,1,0
626,1994,34,España,4883,Jose Camarasa,1,0
627,1994,56,México,7674,Jorge Campos,1,0
628,1994,6,Argentina,5208,Claudio Caniggia,1,0
629,1994,51,Italia,5575,Pierluigi Casiraghi,1,0
630,1994,6,Argentina,5216,Jose Chamot,1,0
631,1994,46,Irlanda,7449,Tommy Coyne,1,0
632,1994,55,Marruecos,8334,Rachid Daoudi,1,0
633,1994,19,Colombia,2659,Anthony De Avila,1,0
634,1994,60,Paises Bajos,6380,Frank De Boer,1,0
635,1994,35,Estados Unidos,2790,Thomas Dooley,1,0
636,1994,68,Rumania,1883,Ilie Dumitrescu,1,0
637,1994,11,Brasil,1605,Dunga,1,0
638,1994,57,Nigeria,4470,Augustine Eguavoen,1,0
639,1994,55,Marruecos,8341,Hababi El Arbi,1,0
640,1994,55,Marruecos,8349,Abdelkarim El Hadrioui,1,0
641,1994,55,Marruecos,8352,Taher El Khalej,1,0
642,1994,4,Arabia Saudita,4824,Hamza Falatah,1,0
643,1994,19,Colombia,2669,Herman Gaviria,1,0
644,1994,34,España,4933,Goikoetxea,1,0
645,1994,13,Bélgica,6627,Georges Grun,1,0
646,1994,1,Alemania,6117,Thomas Haessler,1,0
647,1994,39,Grecia,2586,Minas Hantzidis,1,0
648,1994,74,Suiza,8113,Dominique Herr,1,0
649,1994,19,Colombia,2678,Luis Herrera,1,0
650,1994,34,España,4945,Fernando Hierro,1,0
651,1994,74,Suiza,8116,Marc Hottiger,1,0
652,1994,12,Bulgaria,2941,Petar Houbchev,1,0
653,1994,46,Irlanda,7457,Ray Houghton,1,0
654,1994,73,Suecia,3412,Klas Ingesson,1,0
655,1994,4,Arabia Saudita,4829,Talal Jebrin,1,0
656,1994,58,Noruega,7419,Erland Johnsen,1,0
657,1994,60,Paises Bajos,6425,Wim Jonk,1,0
658,1994,11,Brasil,1670,Jorginho,1,0
659,1994,34,España,4959,Julio Salinas,1,0
660,1994,39,Grecia,2588,Giannis Kalitzakis,1,0
661,1994,14,Camerún,909,Raymond Kalla,1,0
662,1994,14,Camerún,912,Andre Kana-Biyik,1,0
663,1994,39,Grecia,2591,Vaios Karagiannis,1,0
664,1994,69,Rusia,315,Valeri Karpin,1,0
665,1994,46,Irlanda,7461,Roy Keane,1,0
666,1994,46,Irlanda,7463,Gary Kelly,1,0
667,1994,57,Nigeria,4495,Stephen Keshi,1,0
668,1994,69,Rusia,319,Dmitri Kharin,1,0
669,1994,21,Corea del Sur,7009,Joo Sung Kim,1,0
670,1994,12,Bulgaria,2953,Ilian Kiryakov,1,0
671,1994,74,Suiza,8130,Adrian Knup,1,0
672,1994,21,Corea del Sur,7029,Jeong Woon Ko,1,0
673,1994,60,Paises Bajos,6431,Ronald Koeman,1,0
674,1994,1,Alemania,6180,Juergen Kohler,1,0
675,1994,12,Bulgaria,2960,Emil Kostadinov,1,0
676,1994,69,Rusia,339,Dmitri Kuznetsov,1,0
677,1994,35,Estados Unidos,2831,Alexi Lalas,1,0
678,1994,58,Noruega,7424,Oyvind Leonhardsen,1,0
679,1994,34,España,4975,Luis Enrique,1,0
680,1994,68,Rumania,1903,Ioan Lupescu,1,0
681,1994,4,Arabia Saudita,4834,Ahmed Madani,1,0
682,1994,51,Italia,5674,Paolo Maldini,1,0
683,1994,39,Grecia,2605,Stelios Manolas,1,0
684,1994,51,Italia,5685,Daniele Massaro,1,0
685,1994,11,Brasil,1719,Mauro Silva,1,0
686,1994,14,Camerún,933,Emile Mbouh,1,0
687,1994,68,Rumania,1908,Gheorghe Mihali,1,0
688,1994,12,Bulgaria,2974,Borislav Mikhailov,1,0
689,1994,73,Suecia,3464,Hakan Mild,1,0
690,1994,1,Alemania,6219,Andreas Moeller,1,0
691,1994,55,Marruecos,8386,Hassan Nader,1,0
692,1994,73,Suecia,3472,Roland Nilsson,1,0
693,1994,57,Nigeria,4502,Chidi Nwanu,1,0
694,1994,34,España,5011,Jorge Otero,1,0
695,1994,68,Rumania,1919,Nica Panduru,1,0
696,1994,21,Corea del Sur,7078,Jung Bae Park,1,0
697,1994,74,Suiza,8165,Marco Pascolo,1,0
698,1994,68,Rumania,1923,Dan Petrescu,1,0
699,1994,9,Bolivia,4729,Gustavo Quinteros,1,0
700,1994,56,México,7833,Ramon Ramirez,1,0
701,1994,35,Estados Unidos,2867,Tab Ramos,1,0
702,1994,6,Argentina,5375,Fernando Redondo,1,0
703,1994,60,Paises Bajos,6469,Frank Rijkaard,1,0
704,1994,9,Bolivia,4734,Miguel Angel Rimba,1,0
705,1994,6,Argentina,5380,Leonardo Rodriguez,1,0
706,1994,55,Marruecos,8402,Mohamed Samadi,1,0
707,1994,13,Bélgica,6690,Enzo Scifo,1,0
708,1994,21,Corea del Sur,7085,Hong Gi Shin,1,0
709,1994,51,Italia,5765,Giuseppe Signori,1,0
710,1994,12,Bulgaria,2998,Nasko Sirakov,1,0
711,1994,13,Bélgica,6696,Rudi Smidts,1,0
712,1994,14,Camerún,973,Jacques Songoo,1,0
713,1994,9,Bolivia,4741,Vladimir Soria,1,0
714,1994,58,Noruega,7438,Goran Sorloth,1,0
715,1994,74,Suiza,8204,Juerg Studer,1,0
716,1994,14,Camerún,975,Stephen Tataw,1,0
717,1994,39,Grecia,2626,Giotis Tsalouchidis,1,0
718,1994,60,Paises Bajos,6492,Stan Valckx,1,0
719,1994,60,Paises Bajos,6508,Ulrich Van Gobbel,1,0
720,1994,1,Alemania,6306,Rudi Voeller,1,0
721,1994,13,Bélgica,6755,Josip Weber,1,0
722,1994,60,Paises Bajos,6537,Aron Winter,1,0
723,1994,60,Paises Bajos,6539,Rob Witschge,1,0
724,1994,12,Bulgaria,3017,Ivaylo Yordanov,1,0
725,1994,11,Brasil,1844,Zinho,1,0
726,1998,6,Argentina,5337,Ariel Ortega,2,1
727,1998,14,Camerún,972,Rigobert Song,2,1
728,1998,36,Francia,3848,Laurent Blanc,1,1
729,1998,60,Paises Bajos,6454,Arthur Numan,1,1
730,1998,72,Sudáfrica,8281,Alfred Phiri,1,1
731,1998,56,México,7833,Ramon Ramirez,1,1
732,1998,26,Dinamarca,4291,Morten Wieghorst,1,1
733,1998,36,Francia,4075,Zinedine Zidane,1,1
734,1998,4,Arabia Saudita,4772,Mohammed Al Khlaiwi,0,1
735,1998,44,Inglaterra,1215,David Beckham,0,1
736,1998,31,Escocia,2298,Craig Burley,0,1
737,1998,36,Francia,3894,Marcel Desailly,0,1
738,1998,21,Corea del Sur,6965,Seok Ju Ha,0,1
739,1998,14,Camerún,909,Raymond Kalla,0,1
740,1998,60,Paises Bajos,6429,Patrick Kluivert,0,1
741,1998,14,Camerún,916,Lauren,0,1
742,1998,26,Dinamarca,4257,Miklos Molnar,0,1
743,1998,12,Bulgaria,2980,Anatoli Nankov,0,1
744,1998,56,México,7816,Pavel Pardo,0,1
745,1998,52,Jamaica,7275,Darryl Powell,0,1
746,1998,13,Bélgica,6739,Gert Verheyen,0,1
747,1998,1,Alemania,6321,Christian Woerns,0,1
748,1998,11,Brasil,1580,Cesar Sampaio,3,0
749,1998,36,Francia,3895,Didier Deschamps,3,0
750,1998,24,Croacia,1144,Dario Simic,3,0
751,1998,24,Croacia,1149,Mario Stanic,3,0
752,1998,11,Brasil,1525,Aldair,2,0
753,1998,62,Paraguay,4307,Francisco Arce,2,0
754,1998,24,Croacia,1076,Aljosa Asanovic,2,0
755,1998,62,Paraguay,4320,Miguel Benitez,2,0
756,1998,24,Croacia,1081,Slaven Bilic,2,0
757,1998,56,México,7660,Cuauhtemoc Blanco,2,0
758,1998,24,Croacia,1082,Zvonimir Boban,2,0
759,1998,11,Brasil,1567,Cafu,2,0
760,1998,6,Argentina,5216,Jose Chamot,2,0
761,1998,55,Marruecos,8329,Said Chiba,2,0
762,1998,78,Túnez,7184,Clayton,2,0
763,1998,26,Dinamarca,4202,Soren Colding,2,0
764,1998,51,Italia,5597,Alessandro Costacurta,2,0
765,1998,60,Paises Bajos,6379,Edgar Davids,2,0
766,1998,51,Italia,5612,Luigi Di Biagio,2,0
767,1998,68,Rumania,1887,Iulian Filipescu,2,0
768,1998,1,Alemania,6120,Didi Hamann,2,0
769,1998,1,Alemania,6127,Joerg Heinrich,2,0
770,1998,31,Escocia,2349,Darren Jackson,2,0
771,1998,11,Brasil,1681,Junior Baiano,2,0
772,1998,21,Corea del Sur,7048,Min Sung Lee,2,0
773,1998,51,Italia,5674,Paolo Maldini,2,0
774,1998,1,Alemania,6212,Lothar Matthaeus,2,0
775,1998,53,Japón,139,Eisuke Nakanishi,2,0
776,1998,57,Nigeria,4516,Uche Okechukwu,2,0
777,1998,57,Nigeria,4517,Jay Jay Okocha,2,0
778,1998,17,Chile,726,Nelson Parraguez,2,0
779,1998,68,Rumania,1923,Dan Petrescu,2,0
780,1998,68,Rumania,1926,Gheorghe Popescu,2,0
781,1998,72,Sudáfrica,8284,Lucas Radebe,2,0
782,1998,58,Noruega,7432,Kjetil Rekdal,2,0
783,1998,26,Dinamarca,4272,Marc Rieper,2,0
784,1998,17,Chile,749,Francisco Rojas,2,0
785,1998,19,Colombia,2719,Jose Santa,2,0
786,1998,8,Austria,4643,Peter Schoettel,2,0
787,1998,24,Croacia,1146,Zvonimir Soldo,2,0
788,1998,60,Paises Bajos,6483,Jaap Stam,2,0
789,1998,,RF de Yugoslavia,3739,Dragan Stojkovic,2,0
790,1998,1,Alemania,6298,Michael Tarnat,2,0
791,1998,26,Dinamarca,4287,Stig Tofting,2,0
792,1998,17,Chile,789,Moises Villarroel,2,0
793,1998,17,Chile,624,Clarence Acuña,1,0
794,1998,57,Nigeria,4444,Mutiu Adepoju,1,0
795,1998,34,España,4849,Aguilera,1,0
796,1998,53,Japón,80,Yutaka Akita,1,0
797,1998,4,Arabia Saudita,4761,Khamis Al Dossari,1,0
798,1998,4,Arabia Saudita,4768,Sami Al Jaber,1,0
799,1998,4,Arabia Saudita,4769,Mohammed Al Jahani,1,0
800,1998,4,Arabia Saudita,4775,Khaled Al Muwallid,1,0
801,1998,6,Argentina,5156,Matias Almeyda,1,0
802,1998,34,España,4859,Guillermo Amor,1,0
803,1998,14,Camerún,865,Didier Angibeaud,1,0
804,1998,19,Colombia,2640,Victor Aristizabal,1,0
805,1998,6,Argentina,5169,Roberto Ayala,1,0
806,1998,62,Paraguay,4312,Celso Ayala,1,0
807,1998,1,Alemania,6045,Markus Babbel,1,0
808,1998,12,Bulgaria,2916,Georgi Bachev,1,0
809,1998,78,Túnez,7166,Imed Ben Younes,1,0
810,1998,58,Noruega,7392,Henning Berg,1,0
811,1998,51,Italia,5544,Giuseppe Bergomi,1,0
812,1998,19,Colombia,2645,Jorge Bermudez,1,0
813,1998,78,Túnez,7171,Zoubeir Beya,1,0
814,1998,13,Bélgica,6554,Vital Borkelmans,1,0
815,1998,78,Túnez,7172,Riadh Bouazizi,1,0
816,1998,52,Jamaica,7263,Deon Burton,1,0
817,1998,44,Inglaterra,1235,Sol Campbell,1,0
818,1998,51,Italia,5568,Fabio Cannavaro,1,0
819,1998,52,Jamaica,7264,Peter Cargill,1,0
820,1998,56,México,7678,Salvador Carmona,1,0
821,1998,62,Paraguay,4348,Jose Luis Chilavert,1,0
822,1998,55,Marruecos,8330,Youssef Chippo,1,0
823,1998,21,Corea del Sur,6951,Yong Soo Choi,1,0
824,1998,68,Rumania,1864,Liviu Ciobotariu,1,0
825,1998,48,Irán,4095,Ali Daei,1,0
826,1998,56,México,7701,Duilio Davino,1,0
827,1998,52,Jamaica,7265,Christopher Dawes,1,0
828,1998,13,Bélgica,6601,Eric Deflandre,1,0
829,1998,51,Italia,5609,Alessandro Del Piero,1,0
830,1998,51,Italia,5614,Angelo Di Livio,1,0
831,1998,36,Francia,3902,Bernard Diomede,1,0
832,1998,,RF de Yugoslavia,3563,Goran Djorovic,1,0
833,1998,31,Escocia,2319,Gordon Durie,1,0
834,1998,57,Nigeria,4470,Augustine Eguavoen,1,0
835,1998,62,Paraguay,4359,Julio Cesar Enciso,1,0
836,1998,17,Chile,666,Fabian Estay,1,0
837,1998,8,Austria,4562,Wolfgang Feiersinger,1,0
838,1998,58,Noruega,7401,Havard Flo,1,0
839,1998,58,Noruega,7403,Tore Andre Flo,1,0
840,1998,72,Sudáfrica,8245,Quinton Fortune,1,0
841,1998,17,Chile,677,Ronald Fuentes,1,0
842,1998,31,Escocia,2327,Kevin Gallacher,1,0
843,1998,56,México,7729,Alberto Garcia Aspe,1,0
844,1998,78,Túnez,7196,Kais Ghodhbane,1,0
845,1998,34,España,4941,Julen Guerrero,1,0
846,1998,36,Francia,3934,Stephane Guivarch,1,0
847,1998,55,Marruecos,8363,Abdeljalil Hadda,1,0
848,1998,1,Alemania,6117,Thomas Haessler,1,0
849,1998,68,Rumania,1891,Gheorghe Hagi,1,0
850,1998,35,Estados Unidos,2814,Frankie Hejduk,1,0
851,1998,26,Dinamarca,4219,Thomas Helveg,1,0
852,1998,56,México,7754,Luis Hernandez,1,0
853,1998,53,Japón,93,Takashi Hirano,1,0
854,1998,26,Dinamarca,4221,Jes Hogh,1,0
855,1998,53,Japón,96,Masami Ihara,1,0
856,1998,57,Nigeria,4490,Victor Ikpeba,1,0
857,1998,68,Rumania,1892,Adrian Ilie,1,0
858,1998,12,Bulgaria,2944,Ilian Iliev,1,0
859,1998,44,Inglaterra,1305,Paul Ince,1,0
860,1998,14,Camerún,905,Samuel Ipoua,1,0
861,1998,57,Nigeria,4491,Ben Iroha,1,0
862,1998,72,Sudáfrica,8248,Pierre Issa,1,0
863,1998,34,España,4952,Ivan Campo,1,0
864,1998,12,Bulgaria,2949,Trifon Ivanov,1,0
865,1998,72,Sudáfrica,8249,Willem Jackson,1,0
866,1998,24,Croacia,3600,Robert Jarni,1,0
867,1998,1,Alemania,6159,Jens Jeremies,1,0
868,1998,60,Paises Bajos,6425,Wim Jonk,1,0
869,1998,24,Croacia,1102,Krunoslav Jurcic,1,0
870,1998,36,Francia,3949,Christian Karembeu,1,0
871,1998,34,España,4961,Kiko,1,0
872,1998,21,Corea del Sur,7022,Tae Young Kim,1,0
873,1998,21,Corea del Sur,6996,Byung Ji Kim,1,0
874,1998,12,Bulgaria,2954,Radostin Kishishev,1,0
875,1998,1,Alemania,6174,Juergen Klinsmann,1,0
876,1998,21,Corea del Sur,7030,Jong Soo Ko,1,0
877,1998,21,Corea del Sur,7047,Lim Saeng Lee,1,0
878,1998,11,Brasil,1689,Leonardo,1,0
879,1998,58,Noruega,7424,Oyvind Leonhardsen,1,0
880,1998,36,Francia,3974,Bixente Lizarazu,1,0
881,1998,52,Jamaica,7274,Stephen Malcolm,1,0
882,1998,48,Irán,4144,Mehrdad Minavand,1,0
883,1998,,RF de Yugoslavia,3664,Zoran Mirkovic,1,0
884,1998,51,Italia,5698,Francesco Moriero,1,0
885,1998,68,Rumania,1913,Dorinel Munteanu,1,0
886,1998,58,Noruega,7428,Erik Mykland,1,0
887,1998,34,España,5001,Miguel Angel Nadal,1,0
888,1998,53,Japón,144,Hiroshi Nanami,1,0
889,1998,26,Dinamarca,4260,Allan Nielsen,1,0
890,1998,14,Camerún,951,Pierre Njanka,1,0
891,1998,72,Sudáfrica,8278,David Nyathi,1,0
892,1998,,RF de Yugoslavia,3681,Perica Ognjenovic,1,0
893,1998,56,México,7809,Jaime Ordiales,1,0
894,1998,56,México,7817,Ricardo Pelaez Linares,1,0
895,1998,12,Bulgaria,2989,Luboslav Penev,1,0
896,1998,36,Francia,4005,Emmanuel Petit,1,0
897,1998,,RF de Yugoslavia,3701,Zeljko Petrovic,1,0
898,1998,8,Austria,4621,Anton Pfeffer,1,0
899,1998,35,Estados Unidos,2864,Eddie Pope,1,0
900,1998,24,Croacia,3705,Robert Prosinecki,1,0
901,1998,17,Chile,737,Miguel Ramirez,1,0
902,1998,35,Estados Unidos,2870,David Regis,1,0
903,1998,8,Austria,4632,Hannes Reinmayr,1,0
904,1998,60,Paises Bajos,6466,Michael Reiziger,1,0
905,1998,35,Estados Unidos,2871,Claudio Reyna,1,0
906,1998,6,Argentina,5377,Carlos Roa,1,0
907,1998,11,Brasil,1784,Roberto Carlos,1,0
908,1998,62,Paraguay,4412,Aristides Rojas,1,0
909,1998,17,Chile,756,Marcelo Salas,1,0
910,1998,26,Dinamarca,4276,Michael Schjonberg,1,0
911,1998,26,Dinamarca,4278,Peter Schmeichel,1,0
912,1998,44,Inglaterra,1384,Paul Scholes,1,0
913,1998,44,Inglaterra,1386,David Seaman,1,0
914,1998,60,Paises Bajos,6478,Clarence Seedorf,1,0
915,1998,6,Argentina,5405,Roberto Sensini,1,0
916,1998,34,España,5065,Sergi,1,0
917,1998,19,Colombia,2720,Mauricio Serna,1,0
918,1998,44,Inglaterra,1389,Alan Shearer,1,0
919,1998,6,Argentina,5408,Diego Simeone,1,0
920,1998,78,Túnez,7252,Skander Souayah,1,0
921,1998,13,Bélgica,6698,Lorenzo Staelens,1,0
922,1998,,RF de Yugoslavia,3732,Dejan Stankovic,1,0
923,1998,24,Croacia,1151,Igor Stimac,1,0
924,1998,12,Bulgaria,3001,Hristo Stoichkov,1,0
925,1998,24,Croacia,3743,Davor Suker,1,0
926,1998,17,Chile,767,Nelson Tapia,1,0
927,1998,60,Paises Bajos,6511,Pierre Van Hooijdonk,1,0
928,1998,8,Austria,4659,Ivica Vastic,1,0
929,1998,6,Argentina,5436,Juan Veron,1,0
930,1998,13,Bélgica,6751,Gordan Vidovic,1,0
931,1998,36,Francia,4068,Patrick Vieira,1,0
932,1998,56,México,7894,German Villa,1,0
933,1998,6,Argentina,5438,Nelson Vivas,1,0
934,1998,14,Camerún,984,Pierre Wome,1,0
935,1998,53,Japón,183,Motohiro Yamaguchi,1,0
936,1998,17,Chile,793,Ivan Zamorano,1,0
937,1998,48,Irán,4183,Javad Zarincheh,1,0
938,1998,11,Brasil,1835,Ze Carlos Ii,1,0
939,2002,77,Turquía,5478,Alpay Ozalan,2,1
940,2002,62,Paraguay,4296,Roberto Acuña,1,1
941,2002,65,Portugal,3202,Beto,1,1
942,2002,70,Senegal,1025,Salif Diao,1,1
943,2002,11,Brasil,1794,Ronaldinho,1,1
944,2002,51,Italia,5779,Francesco Totti,1,1
945,2002,6,Argentina,5208,Claudio Caniggia,0,1
946,2002,33,Eslovenia,3778,Nastja Ceh,0,1
947,2002,36,Francia,3937,Thierry Henry,0,1
948,2002,65,Portugal,3250,Joao Pinto,0,1
949,2002,56,México,7777,Rafael Marquez,0,1
950,2002,62,Paraguay,4403,Carlos Paredes,0,1
951,2002,1,Alemania,6253,Carsten Ramelow,0,1
952,2002,18,China,5504,Jiayi Shao,0,1
953,2002,14,Camerún,974,Patrick Suffo,0,1
954,2002,77,Turquía,5490,Hakan Unsal,0,1
955,2002,1,Alemania,6047,Michael Ballack,3,0
956,2002,77,Turquía,5453,Emre Belozoglu,3,0
957,2002,77,Turquía,5469,Tugay Kerimoglu,3,0
958,2002,69,Rusia,249,Dmitry Alenichev,2,0
959,2002,77,Turquía,5450,Emre Asik,2,0
960,2002,34,España,4874,Ruben Baraja,2,0
961,2002,35,Estados Unidos,2752,Gregg Berhalter,2,0
962,2002,51,Italia,5568,Fabio Cannavaro,2,0
963,2002,27,Ecuador,21,Clever Chala,2,0
964,2002,70,Senegal,1016,Aliou Cisse,2,0
965,2002,70,Senegal,1019,Ferdinand Coly,2,0
966,2002,70,Senegal,1020,Omar Daf,2,0
967,2002,70,Senegal,1035,Khalilou Fadiga,2,0
968,2002,78,Túnez,7193,Hassan Gabsi,2,0
